predictor_key,predictor_title,value_column,unit,metric,lag_hours,pearson_r,p_value,ci_low,ci_high,n,direction,test_name,abs_r,predictor_metric
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,pnn50,0,0.814274653,5.019987373779888e-10,0.6686467757595027,0.8997452694094794,38,positive,Pearson r,0.814274653,RSTE solar radio flux — Flux Sfu
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,pnn50,0,0.814274653,5.019987373779888e-10,0.6686467757595027,0.8997452694094794,38,positive,Pearson r,0.814274653,RSTE solar radio flux — Frequency Mhz
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,rmssd,0,0.7808981161256056,7.3159218551442626e-09,0.6146580851571217,0.8807187325546113,38,positive,Pearson r,0.7808981161256056,RSTE solar radio flux — Frequency Mhz
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,rmssd,0,0.7808981161256056,7.3159218551442626e-09,0.6146580851571217,0.8807187325546113,38,positive,Pearson r,0.7808981161256056,RSTE solar radio flux — Flux Sfu
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,pnn20,0,0.5954232751349554,8.032995514253343e-05,0.34056551323053047,0.7687730545763396,38,positive,Pearson r,0.5954232751349554,RSTE solar radio flux — Flux Sfu
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,pnn20,0,0.5954232751349554,8.032995514253343e-05,0.34056551323053047,0.7687730545763396,38,positive,Pearson r,0.5954232751349554,RSTE solar radio flux — Frequency Mhz
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,sdnn,24,-0.565521089,5.1655955078623575e-05,-0.736754102,-0.326123564,45,negative,Pearson r,0.5655210892602592,RSTE solar radio flux — Frequency Mhz
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,sdnn,24,-0.565521089,5.1655955078623575e-05,-0.736754102,-0.326123564,45,negative,Pearson r,0.5655210892602592,RSTE solar radio flux — Flux Sfu
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn50,-3,0.5100877040828167,1.4359022489025781e-09,0.3667560091751074,0.6297651625448304,124,positive,Pearson r,0.5100877040828167,Geomagnetic Dst (7 d) — Dst
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,rmssd,-3,0.5016627580934583,2.9338436206151948e-09,0.356915889,0.6228843262893933,124,positive,Pearson r,0.5016627580934583,Geomagnetic Dst (7 d) — Dst
goes_xray_flux,GOES x-ray flux,flux,W/m²,pnn50,-6,-0.488047881,8.94255144327263e-09,-0.611724974,-0.341081676,124,negative,Pearson r,0.48804788068725347,GOES x-ray flux — Flux
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,pnn50,-6,-0.487581796,9.282387878863938e-09,-0.611342077,-0.340541088,124,negative,Pearson r,0.4875817958089154,GOES x-ray flux — Observed Flux
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn20,-3,0.48610700562578796,1.0441316238136837e-08,0.33883119402884326,0.6101301282111227,124,positive,Pearson r,0.48610700562578796,Geomagnetic Dst (7 d) — Dst
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,sdnn,0,0.4850121497242843,0.002027306,0.19566702826232715,0.6966757178992207,38,positive,Pearson r,0.4850121497242843,RSTE solar radio flux — Frequency Mhz
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,sdnn,0,0.4850121497242843,0.002027306,0.19566702826232715,0.6966757178992207,38,positive,Pearson r,0.4850121497242843,RSTE solar radio flux — Flux Sfu
solar_wind_mag,Interplanetary magnetic field,bt,nT,mean_hr,-3,-0.455980384,1.0266896924922422e-07,-0.585245091,-0.304113571,124,negative,Pearson r,0.45598038408280395,Interplanetary magnetic field — Bt
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,mean_hr,-9,-0.452025779,1.4584220048715678e-06,-0.592991244,-0.284176494,104,negative,Pearson r,0.4520257787380353,RSTE solar radio flux — Flux Sfu
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,mean_hr,-9,-0.452025779,1.4584220048715678e-06,-0.592991244,-0.284176494,104,negative,Pearson r,0.4520257787380353,RSTE solar radio flux — Frequency Mhz
solar_wind_mag,Interplanetary magnetic field,bt,nT,pnn50,6,0.44541252384119295,2.1757875778545517e-07,0.2920301007051145,0.576457808,124,positive,Pearson r,0.44541252384119295,Interplanetary magnetic field — Bt
boulder_k_1m,Boulder K index (1 min),k_index,K,pnn50,-9,0.4449919620258845,2.2406320239398547e-07,0.2915502341911718,0.5761074786669292,124,positive,Pearson r,0.4449919620258845,Boulder K index (1 min) — K Index
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,pnn50,3,0.43875609943286925,3.447316266433874e-07,0.284444085,0.5709073222779094,124,positive,Pearson r,0.43875609943286925,GOES x-ray flux — Observed Flux
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn50,15,0.4379921007770312,3.63203205489834e-07,0.2835746254183133,0.5702694852100872,124,positive,Pearson r,0.4379921007770312,Geomagnetic Dst (7 d) — Dst
goes_xray_flux,GOES x-ray flux,flux,W/m²,pnn50,3,0.43702506059009893,3.879388397032815e-07,0.28247446137827875,0.5694619067378514,124,positive,Pearson r,0.43702506059009893,GOES x-ray flux — Flux
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,mean_hr,6,0.43280345363592226,5.15992191920397e-07,0.27767646,0.5659334321545582,124,positive,Pearson r,0.43280345363592226,Geomagnetic Dst (7 d) — Dst
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,sdnn,-9,-0.432045104,4.658219457171817e-06,-0.576651965,-0.261189632,104,negative,Pearson r,0.4320451040488298,RSTE solar radio flux — Flux Sfu
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,sdnn,-9,-0.432045104,4.658219457171817e-06,-0.576651965,-0.261189632,104,negative,Pearson r,0.4320451040488298,RSTE solar radio flux — Frequency Mhz
solar_wind_mag,Interplanetary magnetic field,bt,nT,sdnn,-9,0.42868090892634414,6.7921860353824e-07,0.27299850306898704,0.562483042,124,positive,Pearson r,0.42868090892634414,Interplanetary magnetic field — Bt
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_speed,km/s,pnn50,0,-0.419402519,1.2443842114408424e-06,-0.554700349,-0.262496939,124,negative,Pearson r,0.41940251863991457,Solar wind (ACE/DSCOVR) — Proton Speed
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,sdnn,15,0.41538619837319785,4.762356100201125e-06,0.2498266260243834,0.5573483327128355,113,positive,Pearson r,0.41538619837319785,RSTE solar radio flux — Frequency Mhz
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,sdnn,15,0.4153861983731977,4.7623561002011855e-06,0.24982662602438324,0.5573483327128355,113,positive,Pearson r,0.4153861983731977,RSTE solar radio flux — Flux Sfu
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,mean_hr,15,0.4116408391173248,5.9084740302182044e-06,0.2455859455711478,0.5542260193830608,113,positive,Pearson r,0.4116408391173248,RSTE solar radio flux — Frequency Mhz
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,mean_hr,15,0.41164083911732474,5.9084740302182044e-06,0.2455859455711478,0.5542260193830608,113,positive,Pearson r,0.41164083911732474,RSTE solar radio flux — Flux Sfu
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn50,-9,-0.410765004,2.1517180438047745e-06,-0.54743388,-0.252754031,124,negative,Pearson r,0.4107650041103889,Geomagnetic Dst (7 d) — Dst
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,mean_hr,24,-0.408505783,0.0053377,-0.626871362,-0.130636538,45,negative,Pearson r,0.408505783,RSTE solar radio flux — Flux Sfu
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,mean_hr,24,-0.408505783,0.0053377,-0.626871362,-0.130636538,45,negative,Pearson r,0.408505783,RSTE solar radio flux — Frequency Mhz
solar_wind_mag,Interplanetary magnetic field,bt,nT,pnn50,-9,0.40376674244560845,3.3164995272510826e-06,0.24488359134700463,0.5415313106190528,124,positive,Pearson r,0.40376674244560845,Interplanetary magnetic field — Bt
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,pnn50,24,-0.397546003,0.006846332,-0.618862812,-0.117753078,45,negative,Pearson r,0.39754600277515767,RSTE solar radio flux — Frequency Mhz
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,pnn50,24,-0.397546003,0.006846332,-0.618862812,-0.117753078,45,negative,Pearson r,0.39754600277515767,RSTE solar radio flux — Flux Sfu
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,mean_hr,-6,-0.39607648,5.276012413105369e-06,-0.535029383,-0.236258988,124,negative,Pearson r,0.39607647999140244,Geomagnetic Dst (7 d) — Dst
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,mean_hr,21,0.39010642135204565,3.2713075921323044e-05,0.21626572900043814,0.5399718264463028,107,positive,Pearson r,0.39010642135204565,RSTE solar radio flux — Flux Sfu
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,mean_hr,21,-0.390106421,3.2713075921323146e-05,-0.539971826,-0.216265729,107,negative,Pearson r,0.3901064213520454,RSTE solar radio flux — Frequency Mhz
boulder_k_1m,Boulder K index (1 min),k_index,K,pnn50,3,0.3770228909907434,1.587268229096284e-05,0.21499838877020142,0.518848816,124,positive,Pearson r,0.3770228909907434,Boulder K index (1 min) — K Index
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn20,12,0.37625312104702313,1.657127373033689e-05,0.2141426704805959,0.5181929738969906,124,positive,Pearson r,0.37625312104702313,Geomagnetic Dst (7 d) — Dst
goes_xray_flux,GOES x-ray flux,flux,W/m²,rmssd,-6,-0.375397604,1.7381596907903095e-05,-0.51746388,-0.213191923,124,negative,Pearson r,0.37539760447020915,GOES x-ray flux — Flux
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,rmssd,-6,-0.374508574,1.8263077917304805e-05,-0.516706007,-0.212204257,124,negative,Pearson r,0.37450857385529335,GOES x-ray flux — Observed Flux
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,sdnn,-6,0.37146474695878373,2.161009576233364e-05,0.2088252345809192,0.5141095406286987,124,positive,Pearson r,0.37146474695878373,Interplanetary magnetic field — Bz Gse
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_temperature,K,pnn50,6,-0.366625002,2.814226972765235e-05,-0.509975719,-0.203460507,124,negative,Pearson r,0.366625002,Solar wind (ACE/DSCOVR) — Proton Temperature
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_density,1/cm³,pnn50,-3,-0.365823853,2.9387999772066992e-05,-0.509290785,-0.202573398,124,negative,Pearson r,0.36582385294601777,Solar wind (ACE/DSCOVR) — Proton Density
solar_wind_mag,Interplanetary magnetic field,bt,nT,pnn50,-15,0.36469201025112147,3.1236377283263005e-05,0.20132057074652943,0.5083228192069085,124,positive,Pearson r,0.36469201025112147,Interplanetary magnetic field — Bt
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,rmssd,15,0.36308023203028505,3.4057518233841734e-05,0.19953742907652314,0.50694378,124,positive,Pearson r,0.36308023203028505,Geomagnetic Dst (7 d) — Dst
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,mean_hr,-6,0.3604132223433539,3.9256472151205846e-05,0.19658924128338398,0.5046602646447222,124,positive,Pearson r,0.3604132223433539,Interplanetary magnetic field — Bz Gsm
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,sdnn,-15,0.3584910525074871,4.3455070925294266e-05,0.1944662557884511,0.5030132347915471,124,positive,Pearson r,0.3584910525074871,GOES x-ray flux — Observed Flux
goes_xray_flux,GOES x-ray flux,flux,W/m²,sdnn,-15,0.35773833684332523,4.5211040499176e-05,0.19363531982859922,0.5023679769418252,124,positive,Pearson r,0.35773833684332523,GOES x-ray flux — Flux
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,sdnn,-12,0.3556396616624795,5.046430990363209e-05,0.19131979833471136,0.5005680578735974,124,positive,Pearson r,0.3556396616624795,Interplanetary magnetic field — Bz Gsm
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,sdnn,-9,-0.345118103,8.656331811776216e-05,-0.491525364,-0.179738601,124,negative,Pearson r,0.345118103,Interplanetary magnetic field — Bz Gsm
boulder_k_1m,Boulder K index (1 min),k_index,K,pnn50,-3,0.34383313285380007,9.234016146369184e-05,0.1783273542601452,0.4904188363604789,124,positive,Pearson r,0.34383313285380007,Boulder K index (1 min) — K Index
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,sdnn,-9,-0.339301357,0.000115711,-0.486512607,-0.173355661,124,negative,Pearson r,0.33930135713438303,Interplanetary magnetic field — Bz Gse
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,sdnn,-6,0.3388467597511854,0.000118337,0.1728574006397914,0.4861204349066052,124,positive,Pearson r,0.3388467597511854,Interplanetary magnetic field — Bz Gsm
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,rmssd,12,0.337939561,0.000123744,0.1718633210576075,0.4853376357708582,124,positive,Pearson r,0.337939561,Geomagnetic Dst (7 d) — Dst
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,sdnn,3,-0.335342815,0.00014052,-0.483095662,-0.169019758,124,negative,Pearson r,0.33534281544658784,Geomagnetic Dst (7 d) — Dst
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,pnn50,0,-0.33386355,0.000150999,-0.481817629,-0.167401127,124,negative,Pearson r,0.33386354981459554,Interplanetary magnetic field — Bz Gsm
goes_xray_flux,GOES x-ray flux,flux,W/m²,sdnn,-6,-0.331263287,0.000171199,-0.479569568,-0.16455806,124,negative,Pearson r,0.3312632870461142,GOES x-ray flux — Flux
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,sdnn,-6,-0.330808138,0.000174983,-0.479175868,-0.164060695,124,negative,Pearson r,0.3308081376240499,GOES x-ray flux — Observed Flux
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,pnn50,0,-0.327587495,0.00020406,-0.476388332,-0.160543755,124,negative,Pearson r,0.32758749514256386,Interplanetary magnetic field — Bz Gse
goes_xray_flux,GOES x-ray flux,flux,W/m²,sdnn,-9,-0.32599007,0.00022009,-0.475004616,-0.15880094,124,negative,Pearson r,0.3259900702579939,GOES x-ray flux — Flux
goes_xray_flux,GOES x-ray flux,flux,W/m²,pnn20,-6,-0.325425421,0.00022603,-0.474515331,-0.158185149,124,negative,Pearson r,0.32542542149255277,GOES x-ray flux — Flux
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,pnn20,-6,-0.324335307,0.00023792,-0.473570454,-0.156996666,124,negative,Pearson r,0.32433530671184835,GOES x-ray flux — Observed Flux
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,sdnn,-12,0.3234344950097226,0.00024818,0.15601493336603028,0.4727893996484115,124,positive,Pearson r,0.3234344950097226,Interplanetary magnetic field — Bz Gse
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,sdnn,21,-0.321273933,0.000274481,-0.470915114,-0.153661634,124,negative,Pearson r,0.3212739334003851,Geomagnetic Dst (7 d) — Dst
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_density,1/cm³,mean_hr,0,0.3203226020583449,0.00028686,0.1526260398030225,0.4700894067510841,124,positive,Pearson r,0.3203226020583449,Solar wind (ACE/DSCOVR) — Proton Density
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,sdnn,-9,-0.315786691,0.000353309,-0.466148857,-0.147693425,124,negative,Pearson r,0.31578669143421184,GOES x-ray flux — Observed Flux
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,rmssd,3,0.31544044227259815,0.000358924,0.1473172368790563,0.46584780924599917,124,positive,Pearson r,0.31544044227259815,GOES x-ray flux — Observed Flux
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_speed,km/s,mean_hr,6,-0.315051772,0.000365326,-0.465509837,-0.146895018,124,negative,Pearson r,0.3150517723996935,Solar wind (ACE/DSCOVR) — Proton Speed
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn20,15,0.31492464224664973,0.000367443,0.1467569272150768,0.4653992805383681,124,positive,Pearson r,0.31492464224664973,Geomagnetic Dst (7 d) — Dst
goes_xray_flux,GOES x-ray flux,flux,W/m²,rmssd,3,0.31401264802016693,0.000382963,0.14576649880819292,0.4646060406273307,124,positive,Pearson r,0.31401264802016693,GOES x-ray flux — Flux
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,pnn50,6,-0.3128238,0.000404104,-0.463571634,-0.144475913,124,negative,Pearson r,0.31282380003360744,Interplanetary magnetic field — Bz Gsm
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,mean_hr,3,-0.310681841,0.000444932,-0.461706897,-0.142152096,124,negative,Pearson r,0.3106818414443975,Geomagnetic Dst (7 d) — Dst
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,pnn50,3,-0.305309034,0.002624787,-0.477471815,-0.110569702,95,negative,Pearson r,0.3053090340829253,RSTE solar radio flux — Frequency Mhz
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,pnn50,3,-0.305309034,0.002624787,-0.477471815,-0.110569702,95,negative,Pearson r,0.3053090340829253,RSTE solar radio flux — Flux Sfu
solar_wind_mag,Interplanetary magnetic field,bt,nT,sdnn,6,0.3049633566404237,0.000573276,0.135957183,0.45672197400647335,124,positive,Pearson r,0.3049633566404237,Interplanetary magnetic field — Bt
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,pnn50,-9,-0.304507679,0.001673177,-0.469558818,-0.118891816,104,negative,Pearson r,0.30450767913350774,RSTE solar radio flux — Frequency Mhz
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,pnn50,-9,-0.304507679,0.001673177,-0.469558818,-0.118891816,104,negative,Pearson r,0.30450767913350774,RSTE solar radio flux — Flux Sfu
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,rmssd,-9,-0.304306427,0.00059002,-0.456148704,-0.135246367,124,negative,Pearson r,0.3043064268108031,Geomagnetic Dst (7 d) — Dst
boulder_k_1m,Boulder K index (1 min),k_index,K,pnn50,-6,0.3037516409911325,0.00060451,0.13464620978686223,0.4556644711027863,124,positive,Pearson r,0.3037516409911325,Boulder K index (1 min) — K Index
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,pnn50,6,-0.303173027,0.00061997,-0.455159345,-0.134020407,124,negative,Pearson r,0.30317302661449974,Interplanetary magnetic field — Bz Gse
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,mean_hr,-6,0.30155522372840615,0.000665145,0.13227138105372527,0.4537464939639134,124,positive,Pearson r,0.30155522372840615,Interplanetary magnetic field — Bz Gse
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,mean_hr,6,0.3013331880200089,0.000671576,0.1320314178526545,0.45355252724781847,124,positive,Pearson r,0.3013331880200089,Interplanetary magnetic field — Bz Gse
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,pnn50,-12,-0.299854272,0.000715886,-0.452260203,-0.130433599,124,negative,Pearson r,0.29985427240605717,GOES x-ray flux — Observed Flux
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_speed,km/s,rmssd,0,-0.297167783,0.000803301,-0.449911023,-0.127533366,124,negative,Pearson r,0.29716778265529903,Solar wind (ACE/DSCOVR) — Proton Speed
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn50,-6,0.29520972122912925,0.000873063,0.12542134402144153,0.4481974792652897,124,positive,Pearson r,0.29520972122912925,Geomagnetic Dst (7 d) — Dst
goes_xray_flux,GOES x-ray flux,flux,W/m²,pnn50,-12,-0.294830576,0.000887196,-0.447865551,-0.125012565,124,negative,Pearson r,0.2948305764359542,GOES x-ray flux — Flux
goes_xray_flux,GOES x-ray flux,flux,W/m²,pnn20,6,-0.293506664,0.000938204,-0.446706181,-0.123585627,124,negative,Pearson r,0.293506664,GOES x-ray flux — Flux
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,pnn20,6,-0.293332519,0.00094511,-0.446553641,-0.123397983,124,negative,Pearson r,0.2933325190189252,GOES x-ray flux — Observed Flux
boulder_k_1m,Boulder K index (1 min),k_index,K,sdnn,-9,0.29277102916329645,0.000967693,0.12279304944544939,0.4460617511336755,124,positive,Pearson r,0.29277102916329645,Boulder K index (1 min) — K Index
planetary_k_index_1m,Planetary K index (1m),estimated_kp,Kp,pnn50,-12,0.2924438151498061,0.00098108,0.12244057665091095,0.44577505471996504,124,positive,Pearson r,0.2924438151498061,Planetary K index (1m) — Estimated Kp
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,mean_hr,6,0.2919220046052221,0.00100278,0.1218785744555485,0.4453177927928562,124,positive,Pearson r,0.2919220046052221,Interplanetary magnetic field — Bz Gsm
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_speed,km/s,sdnn,6,-0.291478619,0.001021562,-0.444929192,-0.121401124,124,negative,Pearson r,0.2914786192980087,Solar wind (ACE/DSCOVR) — Proton Speed
boulder_k_1m,Boulder K index (1 min),k_index,K,rmssd,-9,0.2895369302002258,0.00110766,0.11931118079070772,0.44322673589499295,124,positive,Pearson r,0.2895369302002258,Boulder K index (1 min) — K Index
solar_wind_mag,Interplanetary magnetic field,bt,nT,sdnn,-15,0.28891225789301483,0.001136737,0.11863913342610104,0.44267879285897455,124,positive,Pearson r,0.28891225789301483,Interplanetary magnetic field — Bt
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_speed,km/s,pnn50,-12,-0.2881328,0.001173996,-0.441994915,-0.11780078,124,negative,Pearson r,0.2881327995945176,Solar wind (ACE/DSCOVR) — Proton Speed
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,mean_hr,-9,-0.284139535,0.001382953,-0.438488515,-0.113509592,124,negative,Pearson r,0.2841395347152334,Interplanetary magnetic field — Bz Gse
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_density,1/cm³,rmssd,-3,-0.281160345,0.001560322,-0.435869489,-0.110312276,124,negative,Pearson r,0.28116034507383747,Solar wind (ACE/DSCOVR) — Proton Density
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,sdnn,0,-0.279138426,0.001692228,-0.434090512,-0.108144333,124,negative,Pearson r,0.27913842646043563,Interplanetary magnetic field — Bz Gse
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,mean_hr,21,-0.277422137,0.001812057,-0.432579493,-0.106305366,124,negative,Pearson r,0.2774221372124981,Geomagnetic Dst (7 d) — Dst
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn20,-9,-0.276763031,0.001860085,-0.431998985,-0.105599459,124,negative,Pearson r,0.27676303102129896,Geomagnetic Dst (7 d) — Dst
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,sdnn,0,-0.276548347,0.001875977,-0.431809874,-0.105369568,124,negative,Pearson r,0.27654834650727006,Interplanetary magnetic field — Bz Gsm
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,rmssd,0,-0.274044406,0.002070636,-0.429603195,-0.102689617,124,negative,Pearson r,0.27404440599293095,Interplanetary magnetic field — Bz Gsm
solar_wind_mag,Interplanetary magnetic field,bt,nT,pnn50,-6,0.27007362207494945,0.002417073,0.098444807,0.4260999997875845,124,positive,Pearson r,0.27007362207494945,Interplanetary magnetic field — Bt
solar_wind_mag,Interplanetary magnetic field,bt,nT,rmssd,-15,0.2691499644588931,0.002504821,0.097458302,0.4252844381607102,124,positive,Pearson r,0.2691499644588931,Interplanetary magnetic field — Bt
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,sdnn,3,0.26745209301568534,0.002673662,0.095645784,0.4237846074951292,124,positive,Pearson r,0.26745209301568534,GOES x-ray flux — Observed Flux
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,rmssd,0,-0.267120668,0.002707794,-0.42349174,-0.095292112,124,negative,Pearson r,0.2671206680082294,Interplanetary magnetic field — Bz Gse
boulder_k_1m,Boulder K index (1 min),k_index,K,sdnn,-3,0.2670485941230773,0.002715268,0.095215206,0.42342804684067903,124,positive,Pearson r,0.2670485941230773,Boulder K index (1 min) — K Index
goes_xray_flux,GOES x-ray flux,flux,W/m²,sdnn,6,-0.2658648,0.002840726,-0.422381682,-0.09395234,124,negative,Pearson r,0.2658648,GOES x-ray flux — Flux
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,sdnn,6,-0.265790513,0.002848771,-0.422316004,-0.093873109,124,negative,Pearson r,0.26579051253907854,GOES x-ray flux — Observed Flux
planetary_k_index_1m,Planetary K index (1m),kp_index,Kp,pnn50,-15,0.26500913295996464,0.002934639,0.093039863,0.4216250905885156,124,positive,Pearson r,0.26500913295996464,Planetary K index (1m) — Kp Index
goes_xray_flux,GOES x-ray flux,flux,W/m²,sdnn,3,0.2649233395983985,0.002944208,0.092948389,0.4215492190515718,124,positive,Pearson r,0.2649233395983985,GOES x-ray flux — Flux
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn50,6,-0.264276051,0.003017313,-0.420976717,-0.092258339,124,negative,Pearson r,0.26427605094217327,Geomagnetic Dst (7 d) — Dst
planetary_k_index_1m,Planetary K index (1m),kp_index,Kp,sdnn,-12,0.2640323919045382,0.003045253,0.091998626,0.4207611779588857,124,positive,Pearson r,0.2640323919045382,Planetary K index (1m) — Kp Index
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,rmssd,6,-0.260325721,0.003500008,-0.417480096,-0.088050617,124,negative,Pearson r,0.26032572114027214,Geomagnetic Dst (7 d) — Dst
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,mean_hr,-9,-0.255829566,0.004132965,-0.413494667,-0.083268974,124,negative,Pearson r,0.2558295655168882,Interplanetary magnetic field — Bz Gsm
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,mean_hr,-3,-0.254875623,0.004279774,-0.412648307,-0.082255481,124,negative,Pearson r,0.2548756229719242,Geomagnetic Dst (7 d) — Dst
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,rmssd,3,-0.253498245,0.013185589540466756,-0.432922876,-0.054752592,95,negative,Pearson r,0.2534982446710134,RSTE solar radio flux — Frequency Mhz
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,rmssd,3,-0.253498245,0.013185589540466756,-0.432922876,-0.054752592,95,negative,Pearson r,0.2534982446710134,RSTE solar radio flux — Flux Sfu
solar_wind_mag,Interplanetary magnetic field,bt,nT,sdnn,-3,-0.253497649,0.004500088,-0.411425255,-0.080792116,124,negative,Pearson r,0.25349764905870636,Interplanetary magnetic field — Bt
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_temperature,K,sdnn,-3,0.2502727898059512,0.005055832,0.077370324,0.40856073399783954,124,positive,Pearson r,0.2502727898059512,Solar wind (ACE/DSCOVR) — Proton Temperature
goes_xray_flux,GOES x-ray flux,flux,W/m²,rmssd,6,-0.249783004,0.005145395,-0.408125403,-0.076850985,124,negative,Pearson r,0.249783004,GOES x-ray flux — Flux
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,rmssd,6,-0.249643992,0.005171071,-0.408001833,-0.076703601,124,negative,Pearson r,0.2496439916065003,GOES x-ray flux — Observed Flux
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn50,9,0.24841620073180085,0.005402867,0.075402205,0.4069101803388378,124,positive,Pearson r,0.24841620073180085,Geomagnetic Dst (7 d) — Dst
